id	created_at	text	retweet_count	favorite_count			
7.76E+17	9/15/2016 3:25	"Proud of you, @Simone_Biles. We can all learn from your courage in standing up to stigma. https://t.co/S9rndkm0ZL"	2903	11020			
7.76E+17	9/15/2016 3:00	"When 40 million Americans are facing the same problem, it's a crisis. One candidate has a plan to address it. https://t.co/7pPwEHlhy7"	1971	4740			
7.76E+17	9/15/2016 2:36	"RT @librarycongress: Congratulations to Carla Hayden, sworn in today as 14th #LibrarianOfCongress! Follow her at @LibnOfCongress https://t.…"	631	0			
7.76E+17	9/15/2016 1:56	Trump's always put his own profits above all—no matter who else gets hurt. Why would that change if he's president? https://t.co/Lo4boVfJCz	2358	4345			
7.76E+17	9/15/2016 1:31	RT @SophiaBush: This is the America I believe in-Beautiful. Multifaceted. Loving. Inclusive. This is why I'm passionate https://t.co/ia363m…	1085	0			
7.76E+17	9/15/2016 1:00	How will Trump guarantee that he'll put America's security over his own financial interests? https://t.co/xBHczp3xGg	3947	6325			
7.76E+17	9/15/2016 0:06	"RT @JenniferJJacobs: People are making less real wages than 18 years ago, Trump says in Ohio. ""Me, I’m working harder also so I don’t feel…"	2823	0			
7.76E+17	9/14/2016 23:51	"Proud to have you on this team, @StephenCurry30. https://t.co/sBHOHU5dYn https://t.co/YcjQUb83qr"	2399	6621			
7.76E+17	9/14/2016 23:05	"George was scammed out of his savings—his retirement, his kids' college funds—by a real estate ""course"" at Trump U. https://t.co/ricRlymi01"	7986	10904			
7.76E+17	9/14/2016 20:57	Hillary's released her medical information and tax returns.					
							
"We're still waiting for Trump to do the same. https://t.co/bxHbFLs24l"""	4582	8850					
7.76E+17	9/14/2016 20:13	"Donald Trump's foundation: paying off would-be opponents, stiffing actual charities. https://t.co/y0bY1efHwL"	2165	3598			
7.76E+17	9/14/2016 19:52	RT @marceelias: Attention lawyers &amp; law students: Help @HillaryClinton protect the right to vote. Sign up &amp; share with your friends: https:…	1009	0			
7.76E+17	9/14/2016 19:18	RT @rosenbergerlm: Hillary applauds the agreement on a new memorandum of understanding regarding U.S. security assistance to Israel. https:…	633	0			
7.76E+17	9/14/2016 19:16	“The bottom line is that we can not afford suddenly to treat this like a reality show.” —@POTUS https://t.co/FnrH6hAM5N	1695	4025			
7.76E+17	9/14/2016 18:36	RT @TwitterMoments: Hillary Clinton has some questions for Donald Trump after reading that @Newsweek article. https://t.co/jfyKQFBpFL	2353	0			
7.76E+17	9/14/2016 17:57	20 questions Trump needs to answer on his dangerous foreign business ties—and the national security risks they pose. https://t.co/JOOLN2SfL4	3819	6104			
7.76E+17	9/14/2016 17:01	20. It's pretty clear: Trump's spent his life unscrupulously looking out for his own wallet above all. Why would that change as president?	3655	6678			
7.76E+17	9/14/2016 16:59	"19. In sum, how will Trump guarantee that if forced to choose between America's security and his own bank account, he won't pick the latter?"	3026	5533			
7.76E+17	9/14/2016 16:56	18. We'll let @kurteichenwald ask this one: https://t.co/xnIl6JazS3	2851	4551			
7.76E+17	9/14/2016 16:54	"17. Will your children disclose all of the foreign trips and business deals they've undertaken during the campaign, and with whom they met?"	2605	4382			
7.76E+17	9/14/2016 16:52	"16. You've mentioned ~120 foreign deals, including in countries with national security implications. Where and with whom are you working?"	2511	4221			
7.76E+17	9/14/2016 16:51	"15. To what extent are you and your family currently contractually tied to payments from foreign business partners, or governments?"	2438	4124			
7.76E+17	9/14/2016 16:49	14. We know you engaged extensively in pay-to-play here at home. Have you bribed foreign officials or other parties abroad?	2595	4368			
7.76E+17	9/14/2016 16:48	13. How can we know you won't (again) impulsively damage relationships with crucial allies to preserve your own ego? https://t.co/j1VtaFhA6C	2649	4252			
7.76E+17	9/14/2016 16:47	"12. How can we be sure you'd be willing to be tough on any nation if necessary, if it would put your interests and profits at risk?"	2491	4169			
7.76E+17	9/14/2016 16:46	"11. With business ties to politically-connected Indian developers, how can you conduct foreign policy that puts the U.S. above your profits?"	2373	3872			
7.76E+17	9/14/2016 16:44	10. How did the Russian mob boss who ran a criminal organization out of Trump Tower get a VIP pass to your Miss Universe pageant in Moscow?	3252	5150			
7.76E+17	9/14/2016 16:42	9. Have you or your campaign discussed U.S.-Russian relations with the Russian billionaires with whom you've done business?	2651	4382			
7.76E+17	9/14/2016 16:39	8. Will you disclose the nature of your personal and business relationships with all of the Russian oligarchs you are “close” to?	2809	4647			
7.76E+17	9/14/2016 16:38	7. To what extent would your foreign policy be dictated by potential financial benefits for your business partners? https://t.co/4Nd9KSdTfi	2717	4442			
7.76E+17	9/14/2016 16:36	"6. Given that you've already questioned our commitments to NATO allies, what is your answer to this? https://t.co/qp5vMqtcs1"	2752	4424			
7.76E+17	9/14/2016 16:34	"5. How can you be tough on Iran, given your business partnership with someone connected to Iranian money laundering? https://t.co/1AdDm2kfvy"	3000	4544			
7.76E+17	9/14/2016 16:32	4. If you were willing to work with Qaddafi—a known terrorist and dictator—is there anyone you aren't willing to make a deal with? Who?	3257	5308			
7.76E+17	9/14/2016 16:29	"3. While refusing to release your tax returns, how will you confirm that you do not have dangerous financial ties to bad actors abroad?"	3415	5709			
7.76E+17	9/14/2016 16:28	2. How will you handle non-cancelable contractual obligations with parties whose interests conflict with those of the United States?	2947	5079			
7.76E+17	9/14/2016 16:25	"1. Will you sever ties with your company linked to foreign leaders, questionable organizations, and criminals if you become president?"	3280	5538			
7.76E+17	9/14/2016 16:21	"In light of @kurteichenwald's report on the Trump Organization's dangerous ties, here are 20 questions that Trump needs to answer—now."	3764	5622			
7.76E+17	9/14/2016 16:18	"Today's must-read: ""Almost every foreign policy decision [Trump] makes will raise serious conflicts of interest."" https://t.co/rmTos7en9t"	5242	8218			
7.76E+17	9/14/2016 13:35	RT @kurteichenwald: In @Newsweek: A Pres Trump could not conduct US foreign policy w/o affecting his personal bank account.  https://t.co/A…	2217	0			
7.76E+17	9/14/2016 13:17	"RT @kurteichenwald: In @Newsweek: Trump Organization business would place national security at risk, even undermining the war on ISIS. http…"	2301	0			
7.76E+17	9/14/2016 12:58	RT @Newsweek: Our latest cover story: Trump's foreign ties could upend U.S. national security interests https://t.co/44RNvOMham https://t.c…	4432	0			
7.76E+17	9/14/2016 11:46	Donald Trump's foundation allegedly paid off Florida's attorney general to prevent an investigation into his fraud. https://t.co/tCrtd6ab5h	5408	9057			
7.76E+17	9/14/2016 2:57	"""You don't grade the presidency on a curve."" —@POTUS https://t.co/gbywfNfrQq"	1692	4473			
7.76E+17	9/14/2016 2:33	"""If you're serious about our democracy, then you've got to be with her."" —@POTUS on Hillary https://t.co/I9BQB3PJvD"	3533	10715			
7.76E+17	9/14/2016 1:57	Danny Williams and his wife Leah lost their home after Trump University took advantage of them. https://t.co/FEaQAToJuC	7733	10044			
7.76E+17	9/14/2016 1:16	California made the right call: Every worker should be treated with dignity and receive the benefits they've earned. https://t.co/hcw2eSekoG	2412	6946			
7.76E+17	9/14/2016 0:26	It’s literally right here: https://t.co/jxNWmHVuES https://t.co/1qlok816tO	5134	9763			
7.76E+17	9/14/2016 0:07	"RT @TheBriefing2016: Like most of Trump’s plans, the details of his paid leave proposal aren't serious. https://t.co/os0sznIEju"	1150	0			
7.76E+17	9/13/2016 23:57	"A man’s role in child care, according to Donald Trump: https://t.co/iY1wa9L0Gn"	3623	5606			
7.76E+17	9/13/2016 22:33	How pay-to-play works:					
							
1. Trump faces possible investigation							
2. Trump gives $$ to AG							
"3. Investigation never happens https://t.co/jbavsfconU"""	9861	14551					
7.76E+17	9/13/2016 20:56	Trump and Pence's courting of white supremacists isn't a game: It's normalizing racism. And it's deplorable. https://t.co/91UqoXW7Z6	8299	14806			
7.76E+17	9/13/2016 20:37	RT @CNBCopinion: Why @HillaryClinton is the best choice to lead the US economy (via @AndreaJung9) https://t.co/Ij9chfRugD #election2016	2107	0			
7.76E+17	9/13/2016 19:26	Proud to mark 22 years of the Violence Against Women Act. Our work isn't done until women in every community are safe from violence.	2536	7672			
7.76E+17	9/13/2016 19:01	"""He’s spent most of his life trying to stay as far away from working people as he could.” —@POTUS on Trump https://t.co/zhjJQuMX7X"	4988	10414			
7.76E+17	9/13/2016 18:39	"""Donald Trump says stuff every day that used to be considered as disqualifying for being president."" —@POTUS https://t.co/1b8ZjmZuXr"	7019	15690			
7.76E+17	9/13/2016 18:20	"""America is not about ‘yes, he will.' It's about ‘yes, we can.'"" —@POTUS: https://t.co/tTgeqxNqYm"	1261	2991			
7.76E+17	9/13/2016 18:17	"""The bottom line is that we cannot afford suddenly to treat this like a reality show.” —@POTUS on the media’s coverage of Donald Trump"	2024	5775			
7.76E+17	9/13/2016 18:16	"""You don't grade the presidency on a curve. This is serious business.” —@POTUS"	1390	3926			
7.76E+17	9/13/2016 18:14	"""We cannot take this election for granted. We’ve got to fight for this thing.” —@POTUS: https://t.co/tTgeqxNqYm"	1038	2423			
7.76E+17	9/13/2016 18:12	“She knows that love trumps hate.” —@POTUS on Hillary	960	3214			
7.76E+17	9/13/2016 18:03	"""If you want higher wages, better benefits...then you should be voting for Hillary Clinton."" —@POTUS: https://t.co/fDBrzSsM1Y"	951	2591			
7.76E+17	9/13/2016 17:59	"“Then there’s the other guy, Donald Trump. Don’t boo, vote!” —@POTUS: https://t.co/tTgeqxNqYm"	841	2208			
7.76E+17	9/13/2016 17:59	"""I believe there has never been a man or woman more qualified than Hillary Clinton to serve as our president."" —@POTUS"	1638	5306			
7.76E+17	9/13/2016 17:57	"“A leader who's got real plans to break down barriers and blast through glass ceilings."" —@POTUS on Hillary: https://t.co/fNppatvJ41"	857	2361			
7.76E+17	9/13/2016 17:55	"""Can I just say, I am really into electing Hillary Clinton. This is not me just going through the motions here.” —@POTUS"	1311	4411			
7.76E+17	9/13/2016 17:51	"""The choice that you make, that we make, just 8 weeks from today, will determine the direction of this country for a long time.” —@POTUS"	1479	4314			
7.76E+17	9/13/2016 17:49	"""We lifted 3.5 million people out of poverty. That's the largest one-year drop in poverty since 1968.” —@POTUS"	1394	3722			
7.76E+17	9/13/2016 17:46	"""Even though I have run my last campaign, I am going to work as hard as I can this fall to elect Hillary Clinton."" —@POTUS"	1262	4311			
7.76E+17	9/13/2016 17:45	"""I could not be prouder of the leader we have nominated to take my place.” —@POTUS on Hillary"	1296	4000			
7.76E+17	9/13/2016 17:41	"With just 56 days until Election Day, @POTUS is back out on the trail for Hillary in Philly. Watch live: https://t.co/TJr8lLVbDS"	635	2236			
7.76E+17	9/13/2016 16:59	RT @JoeBiden: Every woman in this country deserves to be free from harm and from fear. Proud to celebrate 22 years of the Violence Against…	3624	0			
7.76E+17	9/13/2016 16:35	"As Muslims celebrate Eid al-Adha—a festival of sacrifice, charity, &amp; feeding the poor—let's reflect on those shared values. Eid Mubarak! -H"	3358	8867			
7.76E+17	9/13/2016 16:17	Pay-To-Play: The act of making a donation to a politician so they'll help you out. See: Donald Trump. https://t.co/BrEDwdZoPe	4543	6612			
7.76E+17	9/13/2016 15:41	"""It just seems that the economy does better under the Democrats than the Republicans."" —Donald Trump, March 2004 https://t.co/rKW1wpaDNk"	3612	6108			
7.76E+17	9/13/2016 15:14	RT @texasinafrica: .@HillaryClinton's HBCU plan is really smart. Addresses so many critical issues around access &amp; debt. I'm impressed. htt…	468	0			
7.76E+17	9/13/2016 14:19	7 questions we have about the Trump Foundation (and how Donald used it to stop investigations into his fraud): https://t.co/3YdytDZDek	3297	4795			
7.76E+17	9/13/2016 13:10	The @NCAA is right to pull tournament games from North Carolina because of the anti-LGBT HB2 law. Discrimination has no place in America. -H	4663	15326			
7.76E+17	9/13/2016 12:03	"Trump says ""you can't lead this nation if you have such a low opinion for its citizens."""					
							
"What Trump's also said: https://t.co/uDUUgpSW8z"""	8796	13680					
7.76E+17	9/13/2016 2:03	Only one candidate in this race has a plan to tackle these issues. See how her plan would help you: https://t.co/tdZGd8KJq3	775	2055			
7.76E+17	9/13/2016 1:58	A quick search of Trump’s website shows the top mentions of “student debt” and “college” are attacks—not solutions. https://t.co/6H70vXs9c1	1257	2896			
7.76E+17	9/13/2016 1:54	Student debt and the cost of college are incredibly important.					
							
"Why isn’t Donald Trump talking about these issues?"""	1116	1791					
7.76E+17	9/13/2016 1:40	"Student debt is a major drag on our economy, and it's holding people back from moving forward with life. https://t.co/XdjEjJ2CaM"	698	1836			
7.76E+17	9/13/2016 1:34	We also need to tackle the student debt crisis and help those like @jbrotherston who have already borrowed. https://t.co/JR48LtIno4	519	1484			
7.76E+17	9/13/2016 1:28	The cost of attending HBCUs should never prevent @_bxddxss—or anyone—from attending one: https://t.co/dexkwGKhXm https://t.co/XxxIA2hqit	420	922			
7.76E+17	9/13/2016 1:23	"Paying for college doesn't end at tuition, so we need to help students pay for other costs like books and housing. https://t.co/6S4QDivoW1"	676	1520			
7.76E+17	9/13/2016 1:18	.@sspiderboy's worries are all-too-common. We need to make attending a community college completely tuition free. https://t.co/fwZz7Yujml	519	1353			
7.76E+17	9/13/2016 1:12	"We’ll make in-state colleges and universities tuition-free for families making under $125,000/year."					
							
"That'll help more than 80% of families."""	1324	3264					
7.76E+17	9/13/2016 1:05	We need to make college debt-free. You shouldn't have to take out loans (or more drastic measures) to attend college https://t.co/Z1k6gqfg53	728	2008			
7.75E+17	9/13/2016 0:59	Young people say two things:					
? College is too expensive							
? Student debt is crushing them							
							
"We’re going to help them: https://t.co/WFCeDBZNxS"""	2571	7828					
7.75E+17	9/12/2016 23:56	Your student debt collector would really like you not to vote for Hillary. https://t.co/ihgnBFtCtA https://t.co/cEdleJFcE9	1396	3285			
7.75E+17	9/12/2016 23:32	"The Trump Foundation: ""an arrangement worked out for maximum benefit at minimum sacrifice.” https://t.co/y0bY1efHwL"	2637	4390			
7.75E+17	9/12/2016 22:09	"If you won’t say the KKK is deplorable, you have no business running the country. https://t.co/mFut8Qrz9A"	14820	26627			
7.75E+17	9/12/2016 21:49	"""You can't lead this nation if you have such a low opinion for its citizens."" —Donald Trump"					
